sample	x.strand	overlapID	count	total_length	pos_over_neg_count	pos_over_neg_legnth
cat_Aag2rIgG.bed	+	1:205616343_205616402	1	19	0.00045004500450045	0.000256130275946671
cat_Aag2rIgG.bed	+	1:205628600_205628662	4	153	0.0353982300884956	0.0404227212681638
cat_Aag2rIgG.bed	+	1:205637453_205637528	1	20	0.00202020202020202	0.00132196443915659
cat_Aag2rIgG.bed	+	1:205640266_205640295	1	33	0.000462107208872458	0.000462826608322464
cat_Aag2rIgG.bed	+	1:205645149_205645175	7	146	0.120689655172414	0.0758835758835759
cat_Aag2rIgG.bed	+	1:205645334_205645368	1	21	0.0078740157480315	0.0050035739814153
cat_Aag2rIgG.bed	+	1:205655492_205655516	3	84	0.00137236962488564	0.00115616483607234
cat_Aag2rIgG.bed	+	1:205668989_205669027	6	125	0.0810810810810811	0.0521485189820609
cat_Aag2rIgG.bed	+	1:205669617_205669677	9	342	0.0725806451612903	0.0788745387453875
cat_Aag2rIgG.bed	+	1:205678231_205678289	8	304	0.0784313725490196	0.082856364131916
cat_Aag2rIgG.bed	+	1:205679129_205679175	1	20	0.0169491525423729	0.0086244070720138
cat_Aag2rIgG.bed	+	1:205687132_205687170	1	43	0.00355871886120996	0.00428927680798005
cat_Aag2rIgG.bed	+	1:205687176_205687203	1	43	0.0112359550561798	0.0122857142857143
cat_Aag2rIgG.bed	+	1:205694811_205694851	5	102	0.0684931506849315	0.0434597358329783
cat_Aag2rIgG.bed	+	1:205695435_205695465	8	304	0.0776699029126214	0.0961720974375198
cat_Aag2rIgG.bed	+	1:205695706_205695776	1	19	0.00185528756957328	0.00115424336310066
cat_Aag2rIgG.bed	+	1:205707269_205707332	258	9499	23.4545454545455	22.8341346153846
cat_Aag2rIgG.bed	+	1:205707906_205707957	250	8632	13.1578947368421	19.7528604118993
cat_Aag2rIgG.bed	+	1:205719082_205719110	3	89	3	3.70833333333333
cat_Aag2rIgG.bed	+	1:205728782_205728841	2	54	0.00092464170134073	0.000745465087385074
cat_Aag2rIgG.bed	+	1:205732028_205732039	2	84	2	4.66666666666667
cat_Aag2rIgG.bed	+	1:205736682_205736694	1	20	0.05	0.0280504908835905
cat_Aag2rIgG.bed	+	1:205736839_205736893	5	105	0.0609756097560976	0.0394588500563698
cat_Aag2rIgG.bed	+	1:205737189_205737206	1	21	0.0769230769230769	0.0292887029288703
cat_Aag2rIgG.bed	+	1:206222262_206222283	1	25	0.0666666666666667	0.0581395348837209
cat_Aag2rIgG.bed	+	1:206222445_206222466	1	25	0.111111111111111	0.0919117647058824
cat_Aag2rIgG.bed	+	1:223496234_223496259	4	135	2	3.06818181818182
cat_Aag2rIgG.bed	+	1:235479472_235479510	3	65	1.5	1.54761904761905
cat_Aag2rIgG.bed	+	1:235482322_235482367	1	22	1	1.04761904761905
cat_Aag2rIgG.bed	+	1:260444218_260444260	1	22	0.027027027027027	0.016566265060241
cat_Aag2rIgG.bed	+	1:281037063_281037089	8	201	8	3.19047619047619
cat_Aag2rIgG.bed	+	1:52840218_52840229	2	54	0.666666666666667	0.4
cat_Aag2rIgG.bed	+	1:80227624_80227672	4247	154880	2123.5	2670.34482758621
cat_Aag2rIgG.bed	+	1:80230312_80230341	290	10766	290	326.242424242424
cat_Aag2rIgG.bed	+	1:80231066_80231107	39	1752	39	83.4285714285714
cat_Aag2rIgG.bed	+	2:107238290_107238309	2	40	0.00436681222707424	0.00408413314274045
cat_Aag2rIgG.bed	+	2:18082301_18082334	54	1130	18	17.9365079365079
cat_Aag2rIgG.bed	+	2:18082469_18082499	2	42	0.0384615384615385	0.0386384544618215
cat_Aag2rIgG.bed	+	2:18564996_18565037	83	2134	83	97
cat_Aag2rIgG.bed	+	2:289413708_289413725	2	52	2	2.47619047619048
cat_Aag2rIgG.bed	+	2:34026017_34026056	1	22	0.0142857142857143	0.0110998990918264
cat_Aag2rIgG.bed	+	2:393568384_393568404	3	72	1	0.986301369863014
cat_Aag2rIgG.bed	+	2:393569362_393569387	16	328	8	6.83333333333333
cat_Aag2rIgG.bed	+	2:393570822_393570857	4	95	4	4.75
cat_Aag2rIgG.bed	+	2:413905602_413905628	28	1184	28	31.1578947368421
cat_Aag2rIgG.bed	+	2:453159158_453159188	4	112	1	1.0873786407767
cat_Aag2rIgG.bed	+	2:53255815_53255830	11	310	5.5	4.49275362318841
cat_Aag2rIgG.bed	+	2:53255921_53255947	9	244	9	12.2
cat_Aag2rIgG.bed	+	2:53258688_53258699	1	20	0.333333333333333	0.333333333333333
cat_Aag2rIgG.bed	+	2:53261617_53261644	6	188	0.0909090909090909	0.114634146341463
cat_Aag2rIgG.bed	+	2:53261739_53261759	6	178	2	2.43835616438356
cat_Aag2rIgG.bed	+	2:69055108_69055130	2	44	0.4	0.411214953271028
cat_Aag2rIgG.bed	+	3:102900321_102900343	1	26	0.111111111111111	0.0458553791887125
cat_Aag2rIgG.bed	+	3:10759609_10759631	1	21	1	1
cat_Aag2rIgG.bed	+	3:162133812_162133823	1	26	1	1.3
cat_Aag2rIgG.bed	+	3:231454186_231454263	1360	48514	1360	2425.7
cat_Aag2rIgG.bed	+	3:25849347_25849362	12	333	12	10.0909090909091
cat_Aag2rIgG.bed	+	3:259531621_259531635	1	23	0.0714285714285714	0.0818505338078292
cat_Aag2rIgG.bed	+	NIGP01001771:13426_13469	142	4960	142	236.190476190476
cat_Aag2rIgG.bed	+	NIGP01001771:13966_14026	215	7728	10.75	10.1684210526316
cat_Aag2rIgG.bed	+	NIGP01001771:2278_2337	4257	154693	2128.5	3867.325
cat_Aag2rIgG.bed	+	NIGP01001771:4273_4321	284	9529	94.6666666666667	122.166666666667
cat_Aag2rIgG.bed	+	NIGP01001771:5373_5424	226	8033	37.6666666666667	35.3876651982379
cat_Aag2rIgG.bed	+	NIGP01001970:5056_5113	4268	156047	4268	8213
cat_Aag2rIgG.bed	+	NIGP01001970:8601_8639	297	10578	297	503.714285714286
cat_Aag2rIgG.bed	+	NIGP01001970:8786_8838	269	9218	9.27586206896552	13.8825301204819
cat_Aag2rIgG.bed	+	NIGP01002231:165079_165118	23	1139	0.370967741935484	0.499123575810692
cat_Aag2rIgG.bed	+	NIGP01002231:165728_165764	16	779	0.372093023255814	0.50096463022508
cat_Aag2rIgG.bed	+	NIGP01002231:165855_165886	19	1007	0.26027397260274	0.357726465364121
cat_Aag2rIgG.bed	+	NIGP01002231:166084_166120	16	833	0.4	0.563981042654028
cat_aegyptiAgo1.bed	+	1:205566034_205566080	1	21	0.00181488203266788	0.00100392006884023
cat_aegyptiAgo1.bed	+	1:205732028_205732039	1	53	1	1.82758620689655
cat_aegyptiAgo1.bed	+	1:281036113_281036155	1	36	0.5	1
cat_aegyptiAgo1.bed	+	1:298246732_298246743	5	100	0.416666666666667	0.4
cat_aegyptiAgo1.bed	+	2:107238290_107238309	2	40	0.00116346713205352	0.00108283703302653
cat_aegyptiAgo1.bed	+	2:18082469_18082499	1	21	1	1
cat_aegyptiAgo1.bed	+	2:37746878_37746909	2	52	0.4	0.376811594202899
cat_aegyptiAgo1.bed	+	2:413905669_413905708	1473	81040	1473	1724.25531914894
cat_aegyptiAgo1.bed	+	NIGP01001771:13966_14026	2331	130215	2331	6200.71428571429
cat_aegyptiAgo1.bed	+	NIGP01001970:8976_9003	223	7725	223	351.136363636364
cat_aegyptiAgo1.bed	+	NIGP01002231:165855_165886	19	680	19	21.9354838709677
cat_aegyptiAgo1.bed	+	2:213711687_213711699	1	22	0.166666666666667	0.102803738317757
cat_aegyptiAgo2.bed	+	1:162394252_162394288	2	42	0.0689655172413793	0.0661417322834646
cat_aegyptiAgo2.bed	+	1:162395331_162395421	1	21	0.000746268656716418	0.000372340425531915
cat_aegyptiAgo2.bed	+	1:205566928_205567002	2	40	0.00182982616651418	0.000852260621297993
cat_aegyptiAgo2.bed	+	1:205567017_205567035	1	21	0.00276243093922652	0.0012439284444971
cat_aegyptiAgo2.bed	+	1:205580039_205580057	1	21	0.00900900900900901	0.00345792853614359
cat_aegyptiAgo2.bed	+	1:205581317_205581351	1	21	0.00378787878787879	0.00193852118526724
cat_aegyptiAgo2.bed	+	1:205588901_205588937	1	19	0.0029585798816568	0.00121436788955644
cat_aegyptiAgo2.bed	+	1:205589603_205589712	1	18	0.000828500414250207	0.000348803410522236
cat_aegyptiAgo2.bed	+	1:205589827_205589855	1	21	0.00132802124833997	0.000658513640639699
cat_aegyptiAgo2.bed	+	1:205604861_205604892	1	19	0.00520833333333333	0.001953125
cat_aegyptiAgo2.bed	+	1:205604945_205605018	1	21	0.000999000999000999	0.000485919892634843
cat_aegyptiAgo2.bed	+	1:205612825_205612866	1	18	0.0029673590504451	0.001143583227446
cat_aegyptiAgo2.bed	+	1:205613263_205613319	1	19	0.00401606425702811	0.0015830694884186
cat_aegyptiAgo2.bed	+	1:205628359_205628377	1	21	0.00478468899521531	0.0023879918125995
cat_aegyptiAgo2.bed	+	1:205628392_205628434	1	18	0.00495049504950495	0.00189174986862848
cat_aegyptiAgo2.bed	+	1:205628600_205628662	1	21	0.0040650406504065	0.00175967823026647
cat_aegyptiAgo2.bed	+	1:205629167_205629202	2	43	0.00699300699300699	0.00349366265843354
cat_aegyptiAgo2.bed	+	1:205637047_205637074	1	22	0.00325732899022801	0.0020694196218606
cat_aegyptiAgo2.bed	+	1:205646119_205646141	1	21	0.0024390243902439	0.00110363674584822
cat_aegyptiAgo2.bed	+	1:205648855_205648910	1	23	0.000635324015247776	0.00040715170826695
cat_aegyptiAgo2.bed	+	1:205654554_205654574	1	19	0.00540540540540541	0.00207991242474001
cat_aegyptiAgo2.bed	+	1:205654648_205654699	1	21	0.00104058272632674	0.000510948905109489
cat_aegyptiAgo2.bed	+	1:205661453_205661486	1	20	0.00326797385620915	0.0018496254508462
cat_aegyptiAgo2.bed	+	1:205669376_205669399	1	20	0.00462962962962963	0.00216239593469564
cat_aegyptiAgo2.bed	+	1:205669918_205669957	1	19	0.00106157112526539	0.000466417910447761
cat_aegyptiAgo2.bed	+	1:205669997_205670025	1	21	0.00591715976331361	0.00247029761204564
cat_aegyptiAgo2.bed	+	1:205670076_205670102	1	19	0.00374531835205993	0.00211298932384342
cat_aegyptiAgo2.bed	+	1:205670184_205670217	1	21	0.00390625	0.00210906899668575
cat_aegyptiAgo2.bed	+	1:205677792_205677822	1	19	0.00364963503649635	0.001427498121713
cat_aegyptiAgo2.bed	+	1:205687012_205687045	1	24	0.00497512437810945	0.00247626908790755
cat_aegyptiAgo2.bed	+	1:205687066_205687091	1	21	0.00200400801603206	0.00113796466890647
cat_aegyptiAgo2.bed	+	1:205687132_205687170	1	21	0.00113250283125708	0.000541278964868418
cat_aegyptiAgo2.bed	+	1:205687176_205687203	1	21	0.00247524752475248	0.00113747156321092
cat_aegyptiAgo2.bed	+	1:205694811_205694851	1	21	0.00423728813559322	0.00203468656137971
cat_aegyptiAgo2.bed	+	1:205694992_205695032	2	55	0.00630914826498423	0.00359359686377001
cat_aegyptiAgo2.bed	+	1:205695890_205695921	1	21	0.00340136054421769	0.00204958032402889
cat_aegyptiAgo2.bed	+	1:205706540_205706570	226	11253	226	401.892857142857
cat_aegyptiAgo2.bed	+	1:205706978_205707053	2452	108740	1226	2718.5
cat_aegyptiAgo2.bed	+	1:205707720_205707758	745	36464	248.333333333333	528.463768115942
cat_aegyptiAgo2.bed	+	1:205724879_205724933	1	21	0.00495049504950495	0.0025706940874036
cat_aegyptiAgo2.bed	+	1:205726160_205726186	1	21	0.00347222222222222	0.00161887141535615
cat_aegyptiAgo2.bed	+	1:205737036_205737072	1	34	0.0029940119760479	0.0021216848673947
cat_aegyptiAgo2.bed	+	1:205737834_205737883	3	63	0.00862068965517241	0.00380802707930368
cat_aegyptiAgo2.bed	+	1:235479166_235479208	8	164	1.6	0.863157894736842
cat_aegyptiAgo2.bed	+	1:235479371_235479412	8	158	2.66666666666667	2.54838709677419
cat_aegyptiAgo2.bed	+	1:235479472_235479510	10	213	5	5.07142857142857
cat_aegyptiAgo2.bed	+	1:235481448_235481466	1	19	0.25	0.226190476190476
cat_aegyptiAgo2.bed	+	1:235481594_235481613	3	63	1.5	1.43181818181818
cat_aegyptiAgo2.bed	+	1:235482027_235482043	1	21	1	1
cat_aegyptiAgo2.bed	+	1:235482322_235482367	5	105	5	5
cat_aegyptiAgo2.bed	+	1:235489266_235489278	3	63	3	3
cat_aegyptiAgo2.bed	+	1:235491098_235491130	3	63	1.5	1.61538461538462
cat_aegyptiAgo2.bed	+	1:235492267_235492282	3	63	3	2.86363636363636
cat_aegyptiAgo2.bed	+	1:80231066_80231107	570	30340	190	474.0625
cat_aegyptiAgo2.bed	+	1:80231196_80231237	724	34979	724	1028.79411764706
cat_aegyptiAgo2.bed	+	2:157364024_157364050	12	585	4	5.27027027027027
cat_aegyptiAgo2.bed	+	2:18082301_18082334	28	576	1.64705882352941	1.62253521126761
cat_aegyptiAgo2.bed	+	2:18082469_18082499	13	270	0.5	0.5
cat_aegyptiAgo2.bed	+	2:18082582_18082593	5	106	5	4.81818181818182
cat_aegyptiAgo2.bed	+	2:204043396_204043429	1	18	0.0285714285714286	0.00959488272921109
cat_aegyptiAgo2.bed	+	2:393569362_393569387	2	50	1	0.757575757575758
cat_aegyptiAgo2.bed	+	2:413905669_413905708	132	5541	132	277.05
cat_aegyptiAgo2.bed	+	2:5133474_5133570	147	6357	147	302.714285714286
cat_aegyptiAgo2.bed	+	2:69055108_69055130	7	141	2.33333333333333	2.2741935483871
cat_aegyptiAgo2.bed	+	3:102900321_102900343	1	34	0.0123456790123457	0.00821652972450459
cat_aegyptiAgo2.bed	+	3:10755742_10755770	1	21	1	1
cat_aegyptiAgo2.bed	+	3:10760235_10760255	2	40	2	1.9047619047619
cat_aegyptiAgo2.bed	+	3:164843797_164843812	1	26	1	1.44444444444444
cat_aegyptiAgo2.bed	+	3:231454112_231454148	361	18409	361	876.619047619048
cat_aegyptiAgo2.bed	+	3:235665357_235665369	2	42	2	2
cat_aegyptiAgo2.bed	+	3:235671269_235671294	1	19	1	0.904761904761905
cat_aegyptiAgo2.bed	+	3:25849347_25849362	1	22	0.5	0.611111111111111
cat_aegyptiAgo2.bed	+	3:290319610_290319628	2	37	1	0.880952380952381
cat_aegyptiAgo2.bed	+	NIGP01001771:13652_13680	981	47072	981	2241.52380952381
cat_aegyptiAgo2.bed	+	NIGP01001771:13683_13760	2430	107573	2430	5122.52380952381
cat_aegyptiAgo2.bed	+	NIGP01001771:13766_13791	790	31288	790	1489.90476190476
cat_aegyptiAgo2.bed	+	NIGP01001771:4273_4321	386	12742	193	326.717948717949
cat_aegyptiAgo2.bed	+	NIGP01001771:4938_4971	535	19103	535	909.666666666667
cat_aegyptiAgo2.bed	+	NIGP01001771:5082_5152	2322	102855	1161	2448.92857142857
cat_aegyptiAgo2.bed	+	NIGP01001771:5207_5240	492	23069	492	1281.61111111111
cat_aegyptiAgo2.bed	+	NIGP01001771:5591_5666	647	29638	323.5	722.878048780488
cat_aegyptiAgo2.bed	+	NIGP01001771:5777_5820	1100	53947	550	1198.82222222222
cat_aegyptiAgo2.bed	+	NIGP01001771:5824_5861	747	36349	373.5	807.755555555556
cat_aegyptiAgo2.bed	+	NIGP01001970:7600_7635	488	21222	488	1179
cat_aegyptiAgo2.bed	+	NIGP01001970:7714_7745	532	18004	177.333333333333	285.777777777778
cat_aegyptiAgo2.bed	+	NIGP01001970:7795_7844	830	41344	276.666666666667	656.253968253968
cat_aegyptiAgo2.bed	+	NIGP01001970:8601_8639	752	36965	376	947.820512820513
cat_aegyptiAgo2.bed	+	NIGP01001970:8786_8838	728	33411	728	1591
cat_aegyptiAgo2.bed	+	NIGP01001970:8976_9003	40	890	20	21.1904761904762
cat_aegyptiAgo2.bed	+	NIGP01002231:165079_165118	10	469	10	11.725
cat_aegyptiAgo2.bed	+	NIGP01002231:165728_165764	6	284	6	10.1428571428571
cat_aegyptiAgo2.bed	+	NIGP01002231:165855_165886	8	322	8	8.05
cat_aegyptiAgo2.bed	+	NIGP01002231:166084_166120	6	227	3	3.33823529411765
cat_aegyptiAgo2.bed	+	3:80442530_80442545	1	21	1	1
cat_aegyptimIgG.bed	+	1:162394252_162394288	2	42	0.2	0.180257510729614
cat_aegyptimIgG.bed	+	1:162395079_162395134	1	21	0.037037037037037	0.0224598930481283
cat_aegyptimIgG.bed	+	1:162395315_162395329	1	21	0.0909090909090909	0.0501193317422434
cat_aegyptimIgG.bed	+	1:162395331_162395421	1	21	0.00909090909090909	0.00540818954416688
cat_aegyptimIgG.bed	+	1:162395539_162395567	1	22	0.00478468899521531	0.00330578512396694
cat_aegyptimIgG.bed	+	1:162395648_162395681	1	19	0.0344827586206897	0.0204962243797195
cat_aegyptimIgG.bed	+	1:205566223_205566258	1	22	0.02	0.0110831234256927
cat_aegyptimIgG.bed	+	1:205567118_205567146	1	21	0.00478468899521531	0.00318858184026723
cat_aegyptimIgG.bed	+	1:205580039_205580057	2	44	0.222222222222222	0.092436974789916
cat_aegyptimIgG.bed	+	1:205581317_205581351	1	21	0.05	0.0331230283911672
cat_aegyptimIgG.bed	+	1:205589603_205589712	1	21	0.00862068965517241	0.00482536764705882
cat_aegyptimIgG.bed	+	1:205604945_205605018	2	40	0.0165289256198347	0.00872410032715376
cat_aegyptimIgG.bed	+	1:205605171_205605193	1	22	0.0204081632653061	0.012888107791447
cat_aegyptimIgG.bed	+	1:205612825_205612866	1	20	0.0178571428571429	0.00914494741655236
cat_aegyptimIgG.bed	+	1:205613721_205613750	1	22	0.0045662100456621	0.00316319194823868
cat_aegyptimIgG.bed	+	1:205628162_205628198	1	22	0.0256410256410256	0.0136138613861386
cat_aegyptimIgG.bed	+	1:205628392_205628434	1	20	0.0232558139534884	0.0113122171945701
cat_aegyptimIgG.bed	+	1:205629167_205629202	1	21	0.0555555555555556	0.035
cat_aegyptimIgG.bed	+	1:205636748_205636785	1	22	0.0185185185185185	0.0105769230769231
cat_aegyptimIgG.bed	+	1:205637453_205637528	1	21	0.010752688172043	0.00663507109004739
cat_aegyptimIgG.bed	+	1:205645149_205645175	1	21	0.2	0.116022099447514
cat_aegyptimIgG.bed	+	1:205646041_205646113	2	40	0.0235294117647059	0.0122850122850123
cat_aegyptimIgG.bed	+	1:205646119_205646141	1	21	0.0357142857142857	0.019774011299435
cat_aegyptimIgG.bed	+	1:205654151_205654192	1	20	0.0263157894736842	0.0135961930659415
cat_aegyptimIgG.bed	+	1:205661453_205661486	1	22	0.00467289719626168	0.00324963072378139
cat_aegyptimIgG.bed	+	1:205668989_205669027	1	21	0.0833333333333333	0.0497630331753555
cat_aegyptimIgG.bed	+	1:205669329_205669350	1	22	0.0172413793103448	0.010989010989011
cat_aegyptimIgG.bed	+	1:205669617_205669677	1	21	0.03125	0.019644527595884
cat_aegyptimIgG.bed	+	1:205669918_205669957	2	38	0.0277777777777778	0.0145873320537428
cat_aegyptimIgG.bed	+	1:205669997_205670025	1	21	0.0476190476190476	0.0268542199488491
cat_aegyptimIgG.bed	+	1:205670741_205670768	1	21	0.04	0.025990099009901
cat_aegyptimIgG.bed	+	1:205677792_205677822	1	22	0.0333333333333333	0.0179445350734095
cat_aegyptimIgG.bed	+	1:205678231_205678289	1	21	0.027027027027027	0.0161912104857363
cat_aegyptimIgG.bed	+	1:205694811_205694851	2	43	0.133333333333333	0.0644677661169415
cat_aegyptimIgG.bed	+	1:205694992_205695032	2	39	0.0571428571428571	0.0294561933534743
cat_aegyptimIgG.bed	+	1:205695706_205695776	1	21	0.00819672131147541	0.00479452054794521
cat_aegyptimIgG.bed	+	1:205706540_205706570	32	1425	32	29.0816326530612
cat_aegyptimIgG.bed	+	1:205706978_205707053	398	15656	398	745.52380952381
cat_aegyptimIgG.bed	+	1:205707720_205707758	139	5793	46.3333333333333	91.9523809523809
cat_aegyptimIgG.bed	+	1:205707906_205707957	53	2407	53	133.722222222222
cat_aegyptimIgG.bed	+	1:205719082_205719110	4	84	0.285714285714286	0.187919463087248
cat_aegyptimIgG.bed	+	1:205724879_205724933	2	40	0.142857142857143	0.0888888888888889
cat_aegyptimIgG.bed	+	1:205726160_205726186	1	21	0.02	0.0111228813559322
cat_aegyptimIgG.bed	+	1:205732028_205732039	1	30	0.5	0.652173913043478
cat_aegyptimIgG.bed	+	1:205736682_205736694	1	21	0.2	0.177966101694915
cat_aegyptimIgG.bed	+	1:205736839_205736893	1	22	0.0476190476190476	0.0259433962264151
cat_aegyptimIgG.bed	+	1:205737036_205737072	2	42	0.0666666666666667	0.038961038961039
cat_aegyptimIgG.bed	+	1:206221057_206221085	1	19	0.5	0.452380952380952
cat_aegyptimIgG.bed	+	1:235479166_235479208	24	507	8	7.68181818181818
cat_aegyptimIgG.bed	+	1:235479371_235479412	9	177	4.5	4.21428571428571
cat_aegyptimIgG.bed	+	1:235482027_235482043	6	126	2	2
cat_aegyptimIgG.bed	+	1:235482322_235482367	8	168	4	4
cat_aegyptimIgG.bed	+	1:235489266_235489278	12	252	6	6
cat_aegyptimIgG.bed	+	1:235491098_235491130	12	251	1.71428571428571	1.74305555555556
cat_aegyptimIgG.bed	+	1:260444218_260444260	1	21	0.111111111111111	0.061046511627907
cat_aegyptimIgG.bed	+	1:80230312_80230341	416	13416	416	670.8
cat_aegyptimIgG.bed	+	2:157364024_157364050	8	344	0.888888888888889	0.997101449275362
cat_aegyptimIgG.bed	+	2:18082301_18082334	18	373	1.05882352941176	1.05665722379603
cat_aegyptimIgG.bed	+	2:18082469_18082499	17	362	0.739130434782609	0.755741127348643
cat_aegyptimIgG.bed	+	2:18082582_18082593	1	18	0.333333333333333	0.272727272727273
cat_aegyptimIgG.bed	+	2:18564996_18565037	23	715	23	37.6315789473684
cat_aegyptimIgG.bed	+	2:185999165_185999189	5	95	5	4.31818181818182
cat_aegyptimIgG.bed	+	2:204043396_204043429	2	39	0.2	0.0766208251473477
cat_aegyptimIgG.bed	+	2:393570822_393570857	4	82	4	4.31578947368421
cat_aegyptimIgG.bed	+	2:453152344_453152388	1	28	0.0714285714285714	0.0527306967984934
cat_aegyptimIgG.bed	+	2:5133474_5133570	16	577	8	14.7948717948718
cat_aegyptimIgG.bed	+	3:10760235_10760255	4	84	2	2
cat_aegyptimIgG.bed	+	3:231454112_231454148	63	2556	63	121.714285714286
cat_aegyptimIgG.bed	+	3:231454186_231454263	344	13365	344	636.428571428571
cat_aegyptimIgG.bed	+	3:235667494_235667519	2	42	1	1
cat_aegyptimIgG.bed	+	3:336521264_336521338	1	21	0.0625	0.0438413361169102
cat_aegyptimIgG.bed	+	3:370896512_370896585	77	2869	77	136.619047619048
cat_aegyptimIgG.bed	+	3:375276343_375276363	10	434	10	20.6666666666667
cat_aegyptimIgG.bed	+	NIGP01001581:29102_29133	3	61	0.6	0.655913978494624
cat_aegyptimIgG.bed	+	NIGP01001771:13540_13599	440	14383	440	684.904761904762
cat_aegyptimIgG.bed	+	NIGP01001771:13652_13680	155	6598	77.5	157.095238095238
cat_aegyptimIgG.bed	+	NIGP01001771:13683_13760	378	14840	378	706.666666666667
cat_aegyptimIgG.bed	+	NIGP01001771:13806_13841	33	1446	33	72.3
cat_aegyptimIgG.bed	+	NIGP01001771:13966_14026	66	2547	66	127.35
cat_aegyptimIgG.bed	+	NIGP01001771:4273_4321	37	1320	18.5	32.1951219512195
cat_aegyptimIgG.bed	+	NIGP01001771:5082_5152	366	14230	366	748.947368421053
cat_aegyptimIgG.bed	+	NIGP01001771:5207_5240	31	1459	31	72.95
cat_aegyptimIgG.bed	+	NIGP01001771:5591_5666	102	4158	102	198
cat_aegyptimIgG.bed	+	NIGP01001771:5777_5820	265	9869	132.5	234.97619047619
cat_aegyptimIgG.bed	+	NIGP01001970:7714_7745	429	13805	429	657.380952380952
cat_aegyptimIgG.bed	+	NIGP01001970:8601_8639	129	5448	129	259.428571428571
cat_aegyptimIgG.bed	+	NIGP01001970:8976_9003	15	368	5	6.0327868852459
cat_aegyptirIgG.bed	+	1:162394482_162394498	1	20	0.0526315789473684	0.0191570881226054
cat_aegyptirIgG.bed	+	1:205613721_205613750	1	22	0.0238095238095238	0.0167300380228137
cat_aegyptirIgG.bed	+	1:205628600_205628662	1	21	0.0294117647058824	0.0144429160935351
cat_aegyptirIgG.bed	+	1:205637751_205637796	1	22	0.0217391304347826	0.0136391816491011
cat_aegyptirIgG.bed	+	1:205661745_205661771	1	22	0.0294117647058824	0.0158615717375631
cat_aegyptirIgG.bed	+	1:205668989_205669027	1	21	0.0357142857142857	0.0133502860775588
cat_aegyptirIgG.bed	+	1:205678722_205678747	1	22	0.037037037037037	0.0204081632653061
cat_aegyptirIgG.bed	+	1:205695890_205695921	1	20	0.0208333333333333	0.0126582278481013
cat_aegyptirIgG.bed	+	1:205707720_205707758	146	7009	146	333.761904761905
cat_aegyptirIgG.bed	+	1:223495945_223495974	1	27	1	1.28571428571429
cat_aegyptirIgG.bed	+	1:80230458_80230533	983	40143	983	2230.16666666667
cat_aegyptirIgG.bed	+	1:80231066_80231107	127	7463	63.5	177.690476190476
cat_aegyptirIgG.bed	+	2:18082301_18082334	4	83	2	2.075
cat_aegyptirIgG.bed	+	2:18082469_18082499	2	44	1	1.04761904761905
cat_aegyptirIgG.bed	+	NIGP01001970:7795_7844	73	3586	73	149.416666666667
